job_title,job_location,job_department,job_url,first_seen,base_salary,job_type,job_level,job_apply_end_date,last_seen,is_active,company,company_url,job_board,job_board_url
Enterprise Risk Management Analyst,Jakarta,It And Engineering,https://dealls.com/role/enterprise-risk-management-analyst,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-18T06:08:05.240Z,True,PT TOYOTA ASTRA FINANCIAL SERVICES,N/A,Dealls,https://dealls.com/
Kitchen Operations Manager,Jakarta,It And Engineering,https://dealls.com/role/kitchen-operations-manager,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-10T10:02:16.026Z,True,ASTRO,N/A,Dealls,https://dealls.com/
Project Operations Supervisor,Jakarta Barat,Admin And Ops,https://dealls.com/role/project-operations-supervisor,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-18T10:07:57.009Z,True,ASTRO,N/A,Dealls,https://dealls.com/
Lead Quality Engineer,Remote,It And Engineering,https://dealls.com/role/lead-quality-engineer,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-15T11:29:18.582Z,True,ASTRO,N/A,Dealls,https://dealls.com/
Freelance Frontend Engineer,Remote,It And Engineering,https://dealls.com/role/freelance-frontend-engineer-1,22/08/2024 07:11:18,N/A,freelance,N/A,,2024-05-16T07:57:51.110Z,True,ASTRO,N/A,Dealls,https://dealls.com/
Sr. Lead Supply & Operations Planning,Jakarta Barat,Admin And Ops,https://dealls.com/role/sr-lead-supply-and-operations,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-14T13:05:17.511Z,True,ASTRO,N/A,Dealls,https://dealls.com/
Senior Lead Hub Operations,Jakarta Barat,Admin And Ops,https://dealls.com/role/senior-lead-hub-operations,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-08T08:58:47.355Z,True,ASTRO,N/A,Dealls,https://dealls.com/
Warehouse Hub Inventory Supervisor,Jakarta,Admin And Ops,https://dealls.com/role/hub-inventory-supervisor-1,22/08/2024 07:11:18,N/A,contract,N/A,,2024-01-11T02:26:23.075Z,True,ASTRO,N/A,Dealls,https://dealls.com/
Sales Taking Order – Kuningan,Kuningan Regency,Business Dev And Sales,https://dealls.com/role/sales-taking-order-kuningan,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-03T10:11:06.570Z,True,PT. Sinar Sosro,N/A,Dealls,https://dealls.com/
Senior Lead - Umbrella & New Buyer Campaigns,Jakarta Barat,Marketing And Social Media,https://dealls.com/role/senior-lead-umbrella-and-new,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-06T08:21:14.089Z,True,ASTRO,N/A,Dealls,https://dealls.com/
Enterprise Risk Management Analyst,Jakarta,It And Engineering,https://dealls.com/role/enterprise-risk-management-analyst,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-18T06:08:05.240Z,True,PT TOYOTA ASTRA FINANCIAL SERVICES,N/A,Dealls,https://dealls.com/
Housekeeping (Denpasar),Denpasar,Admin And Ops,https://dealls.com/role/housekeeping-denpasar,22/08/2024 07:11:18,3300000,fullTime,N/A,,2024-06-26T02:34:30.464Z,True,FIT HUB,N/A,Dealls,https://dealls.com/
Fitness Consultant - Sales (Gresik),Gresik Regency,Business Dev And Sales,https://dealls.com/role/fitness-consultant-sales-gresik,22/08/2024 07:11:18,4725478,fullTime,N/A,,2024-04-18T05:09:09.205Z,True,FIT HUB,N/A,Dealls,https://dealls.com/
Female Personal Trainer (Semarang),Semarang,Health And Science,https://dealls.com/role/female-personal-trainer-semarang,22/08/2024 07:11:18,2000000,fullTime,N/A,,2024-07-22T04:34:01.747Z,True,FIT HUB,N/A,Dealls,https://dealls.com/
Male Personal Trainer (Bali),Bali,Health And Science,https://dealls.com/role/personal-trainer-bali,22/08/2024 07:11:18,3500000,contract,N/A,,2024-01-22T03:57:17.985Z,True,FIT HUB,N/A,Dealls,https://dealls.com/
Male Personal Trainer (Gresik),Gresik Regency,Health And Science,https://dealls.com/role/male-personal-trainer-gresik,22/08/2024 07:11:18,4500000,contract,N/A,,2024-02-05T08:26:43.556Z,True,FIT HUB,N/A,Dealls,https://dealls.com/
Female Personal Trainer (Surabaya),Surabaya,Health And Science,https://dealls.com/role/female-personal-trainer-surabaya,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-08-15T03:31:14.705Z,True,FIT HUB,N/A,Dealls,https://dealls.com/
Digital Learning and Sales Capability Development,Jakarta,Business Dev And Sales,https://dealls.com/role/digital-learning-and-sales-capability,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-30T03:02:25.442Z,True,MSIG Life Insurance Indonesia Tbk,N/A,Dealls,https://dealls.com/
Warehouse General Affair Staff (Ahli K3 Umum),Cikarang,It And Engineering,https://dealls.com/role/warehouse-general-affair-staff-ahli,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-26T09:48:16.143Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Channel Development Manager - General Trade,Jakarta Barat,Business Dev And Sales,https://dealls.com/role/channel-development-manager-general-trade,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-04-24T14:32:45.570Z,True,Cimory Group,N/A,Dealls,https://dealls.com/
HC Organization & Operations Staff (Payroll - Compensation & Benefit),Jakarta,Recruiting And People,https://dealls.com/role/hc-organization-and-operations-staff,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-03T08:08:57.379Z,True,Astra Financial,N/A,Dealls,https://dealls.com/
HR Payroll and Employee Services,Banten,Recruiting And People,https://dealls.com/role/payroll-staff-3,22/08/2024 07:11:18,N/A,contract,N/A,,2024-06-06T11:40:35.326Z,True,PT Multipolar Technology,N/A,Dealls,https://dealls.com/
Personal Assistant,Jakarta,Admin And Ops,https://dealls.com/role/personal-assistant-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-24T07:02:50.968Z,True,PT TOYOTA ASTRA FINANCIAL SERVICES,N/A,Dealls,https://dealls.com/
Senior FP&A Analyst,Jakarta Pusat,Finance And Accounting,https://dealls.com/role/senior-fpanda-analyst,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-19T04:00:13.602Z,True,Gravel,N/A,Dealls,https://dealls.com/
RM Mortgage (AO Consumer) for Denpasar - Samarinda - Makassar & Pontianak,Jakarta,Business Dev And Sales,https://dealls.com/role/rm-mortgage-ao-consumer-for-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-06T04:00:43.401Z,True,PT. Bank KB Bukopin Tbk,N/A,Dealls,https://dealls.com/
RM SME for Bali & NTT (walk in interview),Jakarta,Business Dev And Sales,https://dealls.com/role/rm-sme-for-bali-and,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-06T03:24:46.558Z,True,PT. Bank KB Bukopin Tbk,N/A,Dealls,https://dealls.com/
RM Mortgage (AO Consumer) for Sumatera Area,Jakarta,Business Dev And Sales,https://dealls.com/role/rm-mortgage-ao-consumer-for,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-06T03:54:51.090Z,True,PT. Bank KB Bukopin Tbk,N/A,Dealls,https://dealls.com/
KOL Planner - Super Fantasy,Jakarta,Marketing And Social Media,https://dealls.com/role/kol-planner-super-fantasy,22/08/2024 07:11:18,N/A,contract,N/A,,2024-07-18T03:17:45.282Z,True,Vidio,N/A,Dealls,https://dealls.com/
Account Management (Jakarta),Jakarta Pusat,Business Dev And Sales,https://dealls.com/role/account-management-jakarta-1,22/08/2024 07:11:18,N/A,contract,N/A,,2024-05-28T03:27:06.855Z,True,PT Smartfren Telecom Tbk,N/A,Dealls,https://dealls.com/
Key Account Executive,Bekasi,Business Dev And Sales,https://dealls.com/role/key-account-executive-7,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-15T10:29:33.550Z,True,PT Global Jet Cargo,N/A,Dealls,https://dealls.com/
Learning And Development,Bekasi,Recruiting And People,https://dealls.com/role/learning-and-development-1,22/08/2024 07:11:18,N/A,contract,N/A,,2024-06-18T07:20:14.626Z,True,PT Global Jet Cargo,N/A,Dealls,https://dealls.com/
Anti Fraud Specialist,Jakarta Pusat,Finance And Accounting,https://dealls.com/role/anti-fraud-specialist,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-07T06:53:48.621Z,True,PT Bank Digital BCA (BCA Digital),N/A,Dealls,https://dealls.com/
Learning And Development Specialist,Jakarta,Recruiting And People,https://dealls.com/role/learning-and-development-specialist-3,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-07T12:17:17.839Z,True,Agung Sedayu Group,N/A,Dealls,https://dealls.com/
Kitchen Operations Supervisor,Jakarta,N/A,https://dealls.com/role/kitchen-operations-supervisor,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-31T03:42:21.865Z,True,ASTRO,N/A,Dealls,https://dealls.com/
Assistant Brand Manager,Jakarta Barat,Marketing And Social Media,https://dealls.com/role/assistant-brand-manager-5,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-31T04:20:40.967Z,True,PT United Family Food,N/A,Dealls,https://dealls.com/
Talent Acquisition Intern,Jakarta Barat,Recruiting And People,https://dealls.com/role/talent-acquisition-intern-12,22/08/2024 07:11:18,N/A,internship,N/A,,2024-07-12T09:35:29.150Z,True,PT United Family Food,N/A,Dealls,https://dealls.com/
Associate - IFS - Secretary and Admin,Jakarta Selatan,Admin And Ops,https://dealls.com/role/associate-ifs-secretary-and-admin,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-05T07:33:03.992Z,True,PwC Indonesia,N/A,Dealls,https://dealls.com/
Pre Sales Engineer (Consultant HVAC),Jakarta Utara,Business Dev And Sales,https://dealls.com/role/pre-sales-engineer-consultant-hvac,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-04-17T02:40:18.370Z,True,PT Gree Electric Appliances Indonesia,N/A,Dealls,https://dealls.com/
Growth Data Analyst,Jakarta,Data And Product Management,https://dealls.com/role/growth-data-analyst-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-15T04:23:32.076Z,True,Astra Financial,N/A,Dealls,https://dealls.com/
Marketing Executive,Jakarta,Marketing And Social Media,https://dealls.com/role/marketing-executive-5,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-30T03:17:36.776Z,True,Agung Sedayu Group,N/A,Dealls,https://dealls.com/
Sales Motoris,Jakarta,Business Dev And Sales,https://dealls.com/role/sales-motoris,22/08/2024 07:11:18,N/A,contract,N/A,,2024-03-08T05:10:15.087Z,True,PT. CS2 POLA SEHAT,N/A,Dealls,https://dealls.com/
Sales Admin,Banten,Business Dev And Sales,https://dealls.com/role/sales-admin-4,22/08/2024 07:11:18,N/A,contract,N/A,,2024-04-22T04:29:56.638Z,True,PT Multipolar Technology,N/A,Dealls,https://dealls.com/
Sales Team Leader,Jakarta,Business Dev And Sales,https://dealls.com/role/sales-team-leader,22/08/2024 07:11:18,N/A,contract,N/A,,2024-03-13T09:54:54.121Z,True,PT. CS2 POLA SEHAT,N/A,Dealls,https://dealls.com/
Driver,Indonesia,Admin And Ops,https://dealls.com/role/driver,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-04-08T04:39:37.298Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Area Sales & Promotion Supervisor - Mataram,Mataram,Business Dev And Sales,https://dealls.com/role/area-sales-and-promotion-supervisor-9,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-10T08:25:11.693Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Area Sales & Promotion Supervisor - Denpasar,Denpasar,Business Dev And Sales,https://dealls.com/role/area-sales-and-promotion-supervisor-7,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-08T08:08:38.355Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Key Account Executive - Modern Trade,Jakarta Timur,Business Dev And Sales,https://dealls.com/role/key-account-executive-modern-trade,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-07T09:40:15.006Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Transportation Coordinator,Jakarta Timur,Admin And Ops,https://dealls.com/role/transportation-coordinator-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-02-20T09:13:13.962Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Area Sales & Promotion Supervisor (All Indonesia),Jakarta,Business Dev And Sales,https://dealls.com/role/area-sales-and-promotion-supervisor-13,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-21T02:40:12.793Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Transportation Supervisor,Bekasi,Admin And Ops,https://dealls.com/role/transportation-supervisor,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-11-23T02:03:22.445Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Finance - Accounting - and Tax Supervisor,Jakarta Timur,Finance And Accounting,https://dealls.com/role/finance-accounting-and-tax-supervisor-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-11T02:29:53.087Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Finance Accounting Coordinator - Pekanbaru,Pekanbaru,Finance And Accounting,https://dealls.com/role/finance-accounting-coordinator-pekanbaru,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-04-04T06:49:24.365Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Area Sales & Promotion Supervisor (Samarinda),Samarinda,Business Dev And Sales,https://dealls.com/role/area-sales-and-promotion-supervisor-10,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-19T04:20:32.749Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Operation Controller - Jakarta,Jakarta Timur,N/A,https://dealls.com/role/operation-controller-tangerang,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-18T07:23:17.273Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Transport Planning Supervisor,Jakarta Timur,Admin And Ops,https://dealls.com/role/transport-planning-supervisor,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-11T04:23:47.335Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Process Excellence Staff,Jakarta Pusat,Finance And Accounting,https://dealls.com/role/process-excellence-staff,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-08T07:00:31.317Z,True,Sinar Mas Agribusiness and Food,N/A,Dealls,https://dealls.com/
Associate / Senior Associate - Advisory Deals - Transaction Services,Jakarta Selatan,Finance And Accounting,https://dealls.com/role/associate-senior-associate-advisory-deals,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-12-12T09:29:06.620Z,True,PwC Indonesia,N/A,Dealls,https://dealls.com/
Production Engineer Jr. Specialist,Bekasi,It And Engineering,https://dealls.com/role/production-engineer-jr-specialist,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-10-16T10:04:48.226Z,True,PT. Hyundai Motor Manufacturing Indonesia,N/A,Dealls,https://dealls.com/
Client Relations Assisstant Manager,Jakarta,Business Dev And Sales,https://dealls.com/role/client-relations-assisstant-manager,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-03-08T12:06:52.382Z,True,Mandiri AXA General Insurance,N/A,Dealls,https://dealls.com/
Project Engineer (Mandarin Officer),Jakarta Utara,It And Engineering,https://dealls.com/role/project-engineer-mandarin-officer,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-02-27T04:31:33.607Z,True,PT Gree Electric Appliances Indonesia,N/A,Dealls,https://dealls.com/
Bancassurance Life Consultant - Batam,Batam,Business Dev And Sales,https://dealls.com/role/bancassurance-life-consultant-batam,22/08/2024 07:11:18,4000000,fullTime,N/A,,2023-08-30T07:29:34.062Z,True,AIA Indonesia,N/A,Dealls,https://dealls.com/
SAP HR SuccessFactors,Jakarta,It And Engineering,https://dealls.com/role/sap-hr-successfactors,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-11-20T04:18:01.253Z,True,PT Jasa Teknologi Informasi,N/A,Dealls,https://dealls.com/
SAP MM Consultant,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/sap-mm-consultant,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-11-03T09:26:50.161Z,True,PT Jasa Teknologi Informasi,N/A,Dealls,https://dealls.com/
Product Account Manager (Mining Industry),Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/product-account-manager-mining-industry,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-02T16:18:00.352Z,True,PT Mitra Solusi Telematika,N/A,Dealls,https://dealls.com/
SAP SD Consultant,Jakarta,It And Engineering,https://dealls.com/role/sap-sd-consultant,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-11-10T04:01:02.129Z,True,PT Jasa Teknologi Informasi,N/A,Dealls,https://dealls.com/
iOS Developer,Jakarta Selatan,It And Engineering,https://dealls.com/role/ios-developer-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-03-08T12:38:19.011Z,True,Accenture,N/A,Dealls,https://dealls.com/
Process Safety Management Officer,Jakarta,It And Engineering,https://dealls.com/role/ehfs-officer,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-23T10:00:12.213Z,True,Sinar Mas Agribusiness and Food,N/A,Dealls,https://dealls.com/
Bancassurance Consultant,Semarang,Business Dev And Sales,https://dealls.com/role/bancassurance-consultant,22/08/2024 07:11:18,3600000,fullTime,N/A,,2024-04-22T09:10:35.437Z,True,MSIG Life Insurance Indonesia Tbk,N/A,Dealls,https://dealls.com/
BANCASSURANCE LIFE CONSULTANT (SOLO),Surakarta,Business Dev And Sales,https://dealls.com/role/bancassurance-life-consultant-solo,22/08/2024 07:11:18,3000000,fullTime,N/A,,2023-07-31T08:25:24.288Z,True,AIA Indonesia,N/A,Dealls,https://dealls.com/
Teknisi,Bandung,It And Engineering,https://dealls.com/role/teknisi,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-14T09:36:59.876Z,True,PT. Richeese Kuliner Indonesia,N/A,Dealls,https://dealls.com/
Buyer Groceries,Jakarta Pusat,Business Dev And Sales,https://dealls.com/role/buyer-groceries,22/08/2024 07:11:18,N/A,contract,N/A,,2024-04-24T09:56:26.902Z,True,PT. Trans Retail Indonesia,N/A,Dealls,https://dealls.com/
Android Developer,Jakarta Selatan,It And Engineering,https://dealls.com/role/android-developer,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-03-08T13:14:19.716Z,True,Accenture,N/A,Dealls,https://dealls.com/
Data Quality Analyst,Jakarta,Data And Product Management,https://dealls.com/role/data-quality-analyst,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-03T08:19:27.185Z,True,Astra Financial,N/A,Dealls,https://dealls.com/
RM SME for Sumatera Area (walk in interview),Jakarta,Business Dev And Sales,https://dealls.com/role/rm-sme-for-sumatera-area,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-06T03:50:23.383Z,True,PT. Bank KB Bukopin Tbk,N/A,Dealls,https://dealls.com/
BUSINESS INTELLIGENCE (BI) SPESIALIST,Jakarta Timur,It And Engineering,https://dealls.com/role/business-intelligence-bi-spesialist,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-11-29T01:26:38.267Z,True,PT Fastrata Buana (Kapal Api Group),N/A,Dealls,https://dealls.com/
Channel Development Manager - General Trade,Jakarta Barat,Business Dev And Sales,https://dealls.com/role/channel-development-manager-general-trade,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-04-24T14:32:45.570Z,True,Cimory Group,N/A,Dealls,https://dealls.com/
Desktop & Store Support (IT),Jakarta Selatan,It And Engineering,https://dealls.com/role/desktop-and-store-support-it,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-27T06:25:24.664Z,True,MR. DIY Indonesia,N/A,Dealls,https://dealls.com/
Media Relations Analyst,Jakarta,Marketing And Social Media,https://dealls.com/role/media-relations-analyst,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-08T09:42:11.450Z,True,Astra Financial,N/A,Dealls,https://dealls.com/
Operational Internal Audit,Jakarta,Finance And Accounting,https://dealls.com/role/operational-internal-audit,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-08-23T04:15:27.855Z,True,Sinar Mas Agribusiness and Food,N/A,Dealls,https://dealls.com/
Data Analyst,Bekasi,Data And Product Management,https://dealls.com/role/data-analyst-20,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-10-17T07:01:06.583Z,True,PT.Enseval Putera Megatrading Tbk,N/A,Dealls,https://dealls.com/
Talent Acquisition Intern,Jakarta Barat,Recruiting And People,https://dealls.com/role/talent-acquisition-intern-12,22/08/2024 07:11:18,N/A,internship,N/A,,2024-07-12T09:35:29.150Z,True,PT United Family Food,N/A,Dealls,https://dealls.com/
SME Relationship Manager (JABODETABEK),Jakarta,Business Dev And Sales,https://dealls.com/role/sme-relationship-manager-jabodetabek,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-18T07:35:50.653Z,True,PT. Bank KB Bukopin Tbk,N/A,Dealls,https://dealls.com/
